Date,Average Daily Total Cloud Cover [oktas],Average Daily Wind Speed [m/s],Average Daily Temperature [°C],Average Daily Relative Humidity [%],Average Daily Station-Level Pressure [hPa],Daily Precipitation Sum [mm],Night Precipitation Sum [mm]
2014-01-17,7.9,4.1,-3.7,90.5,1009.0,2.4,0.0
2014-01-18,6.5,3.3,-5.1,86.8,1014.3,0.0,0.0
2014-01-19,4.6,4.9,-4.8,76.1,1018.1,0.0,0.0
2014-01-20,5.5,6.0,-6.2,72.4,1016.4,0.0,0.0
2014-01-21,4.3,4.5,-7.9,74.1,1016.4,0.0,0.0
2014-01-22,5.0,3.8,-8.2,84.5,1020.0,0.0,0.0
2014-01-23,2.0,2.5,-12.3,83.8,1024.1,0.0,0.0
2014-01-24,0.0,3.4,-12.8,78.0,1027.5,0.0,0.0
2014-01-25,0.0,3.5,-13.8,80.4,1029.2,0.0,0.5
2014-01-26,7.5,5.3,-9.3,86.6,1017.9,0.6,0.5
2014-01-27,6.5,7.0,-7.3,80.8,1008.4,0.0,0.0
2014-01-28,7.4,6.1,-5.5,75.8,1012.9,0.5,0.0
2014-01-29,6.9,7.0,-9.5,74.8,1018.9,0.2,0.0
2014-01-30,7.5,8.4,-9.8,76.9,1024.3,0.0,0.1
2014-01-31,7.5,8.8,-7.9,78.3,1020.1,0.3,0.0
2014-02-01,4.6,8.8,-1.7,78.0,1011.6,0.0,0.0
2014-02-02,6.9,5.6,0.2,82.5,1015.2,0.0,0.0
2014-02-03,6.0,3.5,0.1,92.6,1021.7,1.6,0.0
2014-02-04,0.3,4.5,-3.3,78.6,1016.6,0.0,0.0
2014-02-05,0.8,4.5,-2.4,77.6,1008.4,0.0,0.0
2014-02-06,4.5,3.4,-0.1,87.9,1004.7,0.0,0.0
2014-02-07,6.8,5.4,2.0,89.8,1000.9,0.2,0.0
2014-02-08,5.8,5.0,3.8,84.8,999.7,0.0,0.0
2014-02-09,6.8,4.3,2.5,91.0,997.1,0.0,0.0
2014-02-10,3.6,3.0,1.8,90.1,1002.3,0.0,0.0
2014-02-11,6.8,4.4,1.7,91.6,1001.4,2.0,0.0
2014-02-12,5.3,3.6,2.1,81.9,1006.1,0.0,0.0
2014-02-13,4.1,5.0,0.8,86.4,1002.6,0.0,0.0
2014-02-14,7.6,4.4,2.2,86.5,1002.2,0.0,0.0
2014-02-15,6.6,6.1,2.2,84.4,1006.0,0.8,0.1
2014-02-16,6.5,5.3,4.9,85.5,1002.4,0.5,0.0
2014-02-17,3.4,4.5,3.5,72.8,1009.1,0.0,0.0
2014-02-18,3.6,3.6,3.1,80.9,1015.2,0.0,0.0
2014-02-19,7.8,2.8,1.9,90.8,1008.1,0.0,0.0
2014-02-20,7.4,2.9,4.9,89.5,1009.7,0.8,0.0
2014-02-21,5.6,4.6,4.3,86.6,1007.1,0.5,0.0
2014-02-22,3.6,2.9,5.8,75.8,1011.8,0.0,0.0
2014-02-23,0.8,2.9,3.1,80.0,1021.9,0.0,0.0
2014-02-24,1.4,5.3,2.9,80.1,1025.2,0.0,0.0
2014-02-25,2.9,6.6,3.2,76.8,1020.8,0.0,0.0
2014-02-26,1.4,5.0,1.0,80.3,1020.3,0.0,0.0
2014-02-27,2.9,4.1,2.5,84.4,1018.4,0.0,0.0
2014-02-28,7.0,5.1,3.4,83.4,1010.1,0.0,1.8
2014-03-01,8.0,3.8,3.1,92.0,1007.3,4.6,0.0
2014-03-02,7.6,6.8,3.6,90.5,1007.1,0.0,0.0
2014-03-03,5.5,6.5,4.9,78.6,1005.1,0.0,0.0
2014-03-04,4.1,5.1,3.9,75.6,1008.8,0.0,0.1
2014-03-05,8.0,2.6,3.8,81.3,1016.7,0.0,0.0
2014-03-06,7.9,1.8,3.7,82.0,1027.8,0.0,0.0
2014-03-07,4.3,3.9,3.7,70.8,1028.7,0.0,0.0
2014-03-08,2.3,3.3,4.3,72.8,1030.3,0.0,0.0
2014-03-09,1.5,4.1,5.4,67.9,1033.6,0.0,0.0
2014-03-10,0.9,5.3,7.4,55.9,1027.9,0.0,0.0
2014-03-11,1.9,3.5,4.3,81.1,1030.9,0.0,0.0
2014-03-12,1.9,2.8,4.8,67.1,1033.1,0.0,0.0
2014-03-13,0.4,3.5,7.3,48.0,1024.7,0.0,0.0
2014-03-14,3.9,3.5,6.3,70.5,1017.2,0.0,0.7
2014-03-15,6.5,8.8,5.5,69.3,994.6,1.3,1.6
2014-03-16,5.5,5.3,3.7,75.3,995.1,0.0,1.1
2014-03-17,6.1,10.0,7.4,67.4,998.6,0.0,0.4
2014-03-18,7.3,4.3,6.8,82.5,1005.7,0.6,0.0
2014-03-19,7.4,5.3,7.5,83.1,1005.5,0.4,0.0
2014-03-20,5.8,6.3,11.0,68.8,1011.3,0.0,0.0
2014-03-21,5.0,4.9,12.6,63.3,1004.2,0.0,0.1
2014-03-22,5.8,3.4,7.8,75.9,1005.6,0.0,7.2
2014-03-23,7.8,2.9,6.8,87.9,1003.1,0.0,0.7
2014-03-24,8.0,4.1,4.3,90.5,1006.5,3.7,4.2
2014-03-25,6.8,5.6,3.2,89.4,1003.1,2.4,0.0
2014-03-26,3.6,3.4,3.4,85.6,1018.7,0.0,0.0
2014-03-27,7.4,3.0,4.3,93.6,1020.7,0.0,0.0
2014-03-28,4.3,3.6,5.3,88.4,1022.8,0.0,0.0
2014-03-29,0.3,2.5,7.2,68.6,1025.3,0.0,0.0
2014-03-30,1.4,2.6,5.3,80.6,1018.7,0.0,0.0
2014-03-31,3.3,3.4,5.2,78.4,1012.0,0.0,0.0
2014-04-01,3.8,4.1,4.1,68.8,1015.9,0.0,0.0
2014-04-02,2.3,3.0,3.5,71.9,1015.7,0.0,1.3
2014-04-03,5.9,4.0,5.6,78.3,1008.0,0.0,0.0
2014-04-04,4.3,6.0,4.2,71.5,1016.4,0.0,0.0
2014-04-05,3.4,5.0,7.3,53.5,1019.0,0.0,0.0
2014-04-06,6.0,3.3,6.6,73.9,1015.6,0.0,0.0
2014-04-07,7.1,3.0,12.0,82.6,1012.9,0.6,0.0
2014-04-08,5.4,4.0,12.3,82.9,1007.2,1.7,0.0
2014-04-09,6.8,5.0,7.2,80.9,1007.7,0.4,1.0
2014-04-10,4.0,3.5,6.2,88.3,1015.6,0.0,0.0
2014-04-11,6.0,2.9,7.3,76.9,1019.2,0.0,0.0
2014-04-12,6.3,2.5,8.9,80.4,1015.8,2.8,0.0
2014-04-13,5.6,3.9,9.0,75.8,1009.3,1.0,0.0
2014-04-14,6.6,3.8,7.4,79.0,1002.0,0.5,2.7
2014-04-15,5.5,4.3,6.2,85.0,1011.4,0.0,0.0
2014-04-16,1.4,4.0,5.5,67.4,1026.6,0.0,0.0
2014-04-17,4.8,4.3,7.5,58.4,1021.8,0.0,0.0
2014-04-18,3.9,5.1,10.5,61.4,1010.4,0.0,0.0
2014-04-19,1.6,5.3,10.7,80.4,1018.9,0.0,0.0
2014-04-20,3.6,4.5,12.3,74.4,1015.7,0.0,0.0
2014-04-21,6.4,2.9,13.1,82.1,1012.7,0.0,0.0
2014-04-22,2.0,2.8,11.4,84.9,1014.0,0.0,0.0
2014-04-23,1.9,4.0,10.2,80.1,1019.5,0.0,0.0
2014-04-24,1.6,4.5,12.6,66.4,1022.2,0.0,0.0
2014-04-25,0.6,4.3,12.2,60.1,1019.3,0.0,0.0
2014-04-26,3.3,2.4,13.0,75.0,1014.6,1.1,0.0
2014-04-27,3.3,4.4,12.8,77.3,1010.1,0.1,0.0
2014-04-28,0.3,4.1,11.0,76.8,1011.2,0.0,0.0
2014-04-29,0.8,2.8,11.3,57.4,1010.4,0.0,0.0
2014-04-30,2.5,3.4,8.1,84.8,1007.9,0.0,0.0
2014-05-01,5.0,5.0,8.2,74.4,1009.2,0.0,0.0
2014-05-02,5.9,5.5,6.7,62.4,1018.6,0.0,0.0
2014-05-03,2.4,3.5,7.8,52.5,1020.5,0.0,0.0
2014-05-04,4.1,3.6,6.4,66.9,1016.4,0.0,0.0
2014-05-05,3.1,2.8,6.2,59.1,1017.9,0.0,0.0
2014-05-06,4.0,3.5,8.3,58.8,1017.4,0.0,1.8
2014-05-07,6.9,5.0,13.1,78.0,1006.4,8.3,7.8
2014-05-08,3.9,2.9,11.2,84.5,1009.7,2.5,1.9
2014-05-09,6.9,3.6,12.6,90.4,1006.9,3.1,0.9
2014-05-10,6.4,2.9,12.3,79.6,1006.9,2.7,3.4
2014-05-11,6.6,4.0,11.4,84.4,1000.4,3.8,0.0
2014-05-12,5.3,2.5,10.6,81.5,1003.6,2.2,0.9
2014-05-13,5.3,3.5,10.6,80.4,1007.4,2.3,0.0
2014-05-14,3.9,3.0,9.6,81.1,1017.7,1.5,0.0
2014-05-15,5.8,4.4,9.6,78.6,1027.3,0.0,0.0
2014-05-16,5.8,5.8,10.8,67.4,1025.5,0.0,0.0
2014-05-17,6.0,5.0,11.9,78.5,1017.1,0.0,7.3
2014-05-18,5.3,2.0,15.4,84.9,1012.6,0.0,0.0
2014-05-19,3.6,3.6,16.2,76.8,1013.9,0.0,0.0
2014-05-20,3.4,2.0,18.1,71.3,1015.1,0.0,0.0
2014-05-21,1.5,2.3,19.7,70.0,1016.4,0.0,0.0
2014-05-22,2.8,5.1,21.3,65.0,1016.0,0.0,0.0
2014-05-23,0.4,6.9,22.9,60.5,1012.1,0.0,0.0
2014-05-24,4.8,4.3,19.6,77.6,1012.1,3.6,1.4
2014-05-25,5.1,2.9,16.5,87.3,1017.6,0.0,0.0
2014-05-26,2.3,3.6,15.4,79.8,1018.6,0.0,0.0
2014-05-27,6.4,8.0,13.4,84.3,1014.4,0.4,0.0
2014-05-28,7.6,9.0,10.7,80.6,1013.2,0.0,0.0
2014-05-29,6.8,5.8,9.7,78.9,1013.8,0.0,0.0
2014-05-30,3.9,3.6,12.6,67.8,1014.9,0.0,0.0
2014-05-31,2.8,3.8,12.8,79.6,1015.3,0.0,0.0
2014-06-01,2.5,3.5,12.3,82.3,1017.2,0.0,0.0
2014-06-02,7.3,4.8,11.8,87.4,1015.2,0.0,0.0
2014-06-03,7.6,2.3,14.1,89.3,1012.2,0.0,0.0
2014-06-04,6.9,3.0,15.6,85.1,1012.1,4.8,0.1
2014-06-05,4.5,3.9,17.5,76.8,1011.9,0.0,2.5
2014-06-06,4.4,2.4,16.3,72.5,1018.6,0.0,0.0
2014-06-07,2.3,4.5,18.3,66.5,1017.8,0.0,0.0
2014-06-08,2.4,2.5,18.2,66.5,1018.7,0.0,2.6
2014-06-09,3.5,2.9,19.5,77.9,1018.5,0.0,0.0
2014-06-10,3.3,3.4,18.4,76.0,1019.9,0.0,0.0
2014-06-11,4.9,3.3,17.2,78.8,1021.5,0.0,0.1
2014-06-12,5.4,4.9,18.1,69.0,1018.0,0.0,0.0
2014-06-13,5.8,5.1,15.6,69.1,1010.1,0.3,0.1
2014-06-14,7.4,5.3,12.5,82.5,1011.4,1.1,0.0
2014-06-15,3.3,4.5,13.1,68.8,1017.4,0.0,0.0
2014-06-16,3.8,2.6,13.9,72.0,1016.1,0.0,0.0
2014-06-17,4.8,2.9,14.4,64.9,1017.5,0.0,0.0
2014-06-18,2.8,2.9,15.5,62.6,1015.0,0.0,0.0
2014-06-19,4.5,4.5,15.4,73.1,1007.1,0.0,2.0
2014-06-20,5.1,3.9,13.3,79.6,1005.1,0.8,1.9
2014-06-21,6.9,2.6,13.8,80.4,1007.0,2.1,0.9
2014-06-22,4.8,4.0,13.5,72.1,1009.1,1.5,0.0
2014-06-23,5.4,4.3,12.2,83.4,1012.7,4.5,0.0
2014-06-24,4.4,4.1,13.2,75.6,1012.2,0.5,0.0
2014-06-25,4.0,3.4,13.8,76.5,1012.7,0.0,0.0
2014-06-26,2.6,3.9,13.5,67.4,1015.0,0.0,0.0
2014-06-27,3.0,3.3,13.5,72.0,1017.3,0.0,0.0
2014-06-28,5.5,3.3,16.5,73.1,1012.4,0.3,0.3
2014-06-29,7.3,3.0,18.1,86.8,1004.3,1.1,2.5
2014-06-30,7.4,3.0,15.7,81.3,1007.8,0.0,0.0
2014-07-01,5.1,2.8,15.1,81.0,1012.5,2.3,0.0
2014-07-02,4.6,2.4,14.7,80.1,1016.4,6.6,0.0
2014-07-03,4.5,2.6,15.5,78.8,1019.4,0.0,0.0
2014-07-04,4.4,3.1,19.3,69.3,1016.0,0.0,0.0
2014-07-05,4.4,4.3,21.8,63.5,1009.8,0.0,0.0
2014-07-06,4.3,3.0,21.2,77.3,1011.0,6.4,0.0
2014-07-07,2.5,2.6,22.0,79.1,1014.6,0.0,0.1
2014-07-08,4.8,4.6,25.4,64.6,1010.9,1.3,0.0
2014-07-09,0.8,5.3,23.4,64.3,1007.7,0.0,0.0
2014-07-10,0.9,5.4,21.0,74.9,1009.0,0.0,0.0
2014-07-11,3.4,5.8,18.3,75.4,1011.7,0.0,1.3
2014-07-12,7.8,3.1,15.8,90.1,1008.1,8.6,0.0
2014-07-13,6.5,3.0,17.1,83.4,1005.7,0.0,0.9
2014-07-14,6.4,2.9,19.8,76.1,1009.4,2.2,0.0
2014-07-15,3.1,2.4,19.6,78.1,1016.4,0.0,0.0
2014-07-16,3.8,2.5,20.6,72.4,1019.9,0.0,0.0
2014-07-17,3.1,2.9,19.7,71.3,1021.5,0.0,0.0
2014-07-18,2.3,2.3,18.8,72.1,1020.7,0.0,0.0
2014-07-19,1.0,3.5,19.6,73.9,1018.5,0.0,0.0
2014-07-20,4.0,4.0,21.6,71.9,1014.0,0.0,0.0
2014-07-21,0.8,4.8,20.7,82.9,1013.4,0.0,0.0
2014-07-22,0.8,4.8,21.9,75.9,1017.1,0.0,0.0
2014-07-23,1.9,5.8,21.6,74.5,1018.5,0.0,0.0
2014-07-24,3.0,6.0,21.6,70.3,1017.2,0.0,0.0
2014-07-25,2.4,4.1,23.1,67.8,1016.4,0.0,0.0
2014-07-26,6.0,2.5,21.6,75.6,1016.3,0.9,0.0
2014-07-27,5.1,3.3,24.5,65.1,1014.2,0.0,1.5
2014-07-28,5.5,4.1,23.4,75.9,1011.8,0.0,0.0
2014-07-29,2.9,3.0,24.3,75.4,1008.4,4.5,0.0
2014-07-30,2.9,4.0,25.4,62.8,1005.8,0.0,0.0
2014-07-31,6.3,3.1,21.7,75.4,1009.5,0.0,0.0
2014-08-01,4.1,3.0,19.7,72.1,1014.8,0.0,0.0
2014-08-02,4.4,3.6,23.5,65.6,1013.2,0.0,0.0
2014-08-03,0.8,5.0,27.6,45.1,1011.3,0.0,0.0
2014-08-04,5.3,3.3,23.3,66.4,1011.7,1.5,2.7
2014-08-05,6.1,3.3,21.6,79.8,1011.8,0.2,0.0
2014-08-06,6.0,3.5,19.9,74.3,1014.4,0.0,0.0
2014-08-07,2.3,3.1,19.9,76.3,1014.9,0.0,0.0
2014-08-08,5.1,1.6,18.7,83.4,1013.6,3.3,0.0
2014-08-09,2.4,3.3,20.5,73.3,1011.4,0.0,0.2
2014-08-10,3.6,4.1,21.3,75.3,1012.5,0.0,0.3
2014-08-11,6.3,3.5,21.1,78.0,1008.1,0.2,0.0
2014-08-12,2.8,3.3,18.9,64.6,1009.5,0.0,0.0
2014-08-13,3.5,4.0,19.2,64.4,1007.9,0.0,25.8
2014-08-14,6.0,3.5,18.6,76.9,1003.5,0.9,0.0
2014-08-15,5.6,2.3,17.3,77.8,1007.8,5.5,0.0
2014-08-16,4.4,4.0,16.1,75.9,1008.0,4.7,0.0
2014-08-17,6.4,4.6,16.8,66.3,1007.5,0.0,0.0
2014-08-18,5.9,4.6,16.6,69.3,1002.1,0.4,0.0
2014-08-19,3.3,4.8,16.1,63.3,1006.3,0.0,0.3
2014-08-20,5.1,5.3,14.6,64.8,1009.2,0.0,0.0
2014-08-21,5.0,2.8,14.1,68.6,1012.9,0.0,0.5
2014-08-22,3.8,2.8,14.7,65.1,1013.0,0.0,0.0
2014-08-23,5.6,3.6,16.6,67.6,1009.7,0.0,0.0
2014-08-24,4.1,2.6,13.0,81.5,1010.5,0.3,0.0
2014-08-25,4.6,4.4,13.1,73.5,1010.2,2.6,0.0
2014-08-26,3.4,2.8,12.6,74.5,1006.1,0.0,0.1
2014-08-27,3.5,3.9,14.1,77.0,1007.8,0.0,0.0
2014-08-28,3.1,3.0,15.7,73.5,1013.0,0.0,0.0
2014-08-29,4.1,2.9,16.2,76.0,1014.5,0.0,0.0
2014-08-30,5.5,2.0,16.1,81.4,1013.4,0.0,0.0
2014-08-31,6.5,2.8,17.0,81.6,1013.3,0.6,0.1
2014-09-01,6.8,5.4,15.8,73.1,1017.3,0.0,0.0
2014-09-02,5.5,4.6,16.0,73.5,1022.2,0.0,0.0
2014-09-03,1.3,3.8,15.8,75.3,1027.1,0.0,0.0
2014-09-04,2.4,4.0,16.6,67.6,1026.2,0.0,0.0
2014-09-05,0.1,3.3,16.3,63.9,1020.6,0.0,0.0
2014-09-06,2.0,2.9,15.9,72.9,1015.9,0.0,0.0
2014-09-07,0.4,2.9,17.4,70.5,1014.4,0.0,0.0
2014-09-08,4.9,2.3,16.4,81.4,1014.0,8.3,0.0
2014-09-09,5.3,2.1,14.8,80.9,1013.2,0.4,0.5
2014-09-10,5.5,2.8,14.1,86.8,1012.3,0.6,0.0
2014-09-11,5.5,3.0,14.7,90.3,1018.7,0.0,1.1
2014-09-12,6.8,3.6,18.1,90.6,1018.7,0.0,0.0
2014-09-13,3.3,3.3,19.0,85.3,1019.7,0.0,0.0
2014-09-14,3.8,4.0,19.1,77.8,1021.6,0.0,0.0
2014-09-15,1.8,3.9,17.5,71.8,1023.6,0.0,0.0
2014-09-16,2.0,3.5,15.2,69.5,1023.7,0.0,0.0
2014-09-17,1.8,3.6,15.7,66.1,1022.6,0.0,0.0
2014-09-18,0.5,3.8,16.2,61.3,1020.1,0.0,0.0
2014-09-19,3.9,4.0,16.6,66.1,1016.5,0.0,0.0
2014-09-20,1.3,2.4,15.9,80.0,1013.3,0.0,0.0
2014-09-21,5.0,1.8,15.3,84.6,1007.0,0.2,0.2
2014-09-22,4.8,4.3,13.4,76.9,1002.3,0.3,7.9
2014-09-23,5.6,6.5,11.2,68.8,1009.8,0.3,0.0
2014-09-24,6.0,4.3,9.5,70.8,1013.4,0.0,0.0
2014-09-25,6.8,4.1,10.2,82.4,1007.8,3.0,1.9
2014-09-26,5.0,3.1,12.7,83.3,1014.7,0.0,0.1
2014-09-27,2.1,5.3,14.2,72.3,1020.0,0.0,0.0
2014-09-28,4.6,3.8,13.7,75.3,1023.6,0.0,0.0
2014-09-29,4.3,2.5,14.1,77.5,1021.6,0.0,0.0
2014-09-30,5.9,3.0,13.1,85.5,1023.0,0.0,0.0
2014-10-01,6.1,3.6,12.8,68.4,1027.4,0.0,0.0
2014-10-02,4.6,2.4,11.9,73.8,1029.2,0.0,0.0
2014-10-03,0.0,1.8,11.8,74.9,1028.8,0.0,0.0
2014-10-04,0.0,2.8,11.1,72.5,1026.0,0.0,0.0
2014-10-05,1.4,3.1,10.7,68.5,1023.6,0.0,0.0
2014-10-06,3.4,3.5,9.1,83.4,1022.6,0.0,0.0
2014-10-07,5.5,7.9,11.8,71.3,1015.8,0.0,0.0
2014-10-08,6.8,5.9,15.0,74.4,1011.9,0.0,0.0
2014-10-09,6.6,4.4,16.2,79.3,1008.5,0.0,0.0
2014-10-10,5.5,2.0,15.2,84.5,1013.3,0.0,0.0
2014-10-11,7.0,2.3,12.9,89.6,1015.9,0.3,0.2
2014-10-12,5.9,3.1,13.8,85.5,1012.3,0.0,0.0
2014-10-13,6.3,2.6,11.7,87.4,1012.4,0.0,0.0
2014-10-14,7.8,2.1,13.6,95.0,1004.5,9.7,0.2
2014-10-15,6.9,2.5,12.1,90.1,1006.9,1.1,0.6
2014-10-16,6.9,1.4,11.5,91.8,1006.1,0.0,0.0
2014-10-17,5.8,2.8,10.6,87.1,1010.9,0.0,0.0
2014-10-18,7.0,3.5,7.1,85.6,1023.7,0.0,0.0
2014-10-19,6.3,5.0,14.0,81.6,1013.1,0.0,0.6
2014-10-20,5.9,5.9,13.9,81.9,1004.3,2.1,0.0
2014-10-21,6.1,2.8,11.4,85.9,1003.9,0.0,2.8
2014-10-22,7.5,4.8,9.9,89.0,1005.3,0.4,0.0
2014-10-23,7.9,3.6,4.5,82.1,1021.4,0.0,0.0
2014-10-24,5.5,5.9,3.1,66.9,1027.1,0.0,0.0
2014-10-25,5.4,6.5,1.3,73.4,1024.5,0.0,0.0
2014-10-26,7.8,5.1,6.8,86.5,1025.0,0.0,0.0
2014-10-27,5.3,4.3,8.8,85.5,1025.8,0.0,0.0
2014-10-28,0.3,4.3,6.2,84.9,1023.6,0.0,0.0
2014-10-29,0.0,4.5,4.8,78.3,1017.7,0.0,0.0
2014-10-30,5.0,1.9,5.4,90.1,1021.6,0.0,0.0
2014-10-31,5.8,2.5,4.6,93.4,1025.7,0.0,0.0
2014-11-01,7.8,3.4,6.7,92.8,1022.5,0.1,0.0
2014-11-02,4.8,5.6,8.5,87.6,1017.0,0.0,0.0
2014-11-03,5.8,5.9,9.2,89.3,1007.3,0.0,0.0
2014-11-04,3.9,5.5,7.7,85.1,1001.1,0.0,0.0
2014-11-05,4.6,3.5,7.5,89.1,1001.1,0.0,0.0
2014-11-06,5.4,2.1,8.0,93.3,1007.6,0.0,7.6
2014-11-07,6.0,1.8,7.6,93.3,1010.4,2.1,0.0
2014-11-08,3.1,2.4,3.7,96.1,1014.4,0.0,0.0
2014-11-09,4.3,3.0,3.3,97.8,1017.7,0.0,0.0
2014-11-10,8.0,4.9,10.1,94.9,1013.2,0.0,0.0
2014-11-11,7.4,2.4,9.8,94.8,1014.9,0.0,0.0
2014-11-12,7.1,4.4,9.0,92.1,1012.6,0.0,0.0
2014-11-13,8.0,3.9,7.0,89.8,1015.6,0.0,0.0
2014-11-14,8.0,4.0,8.1,90.0,1019.5,0.0,0.0
2014-11-15,8.0,6.1,6.0,86.9,1017.0,0.0,0.0
2014-11-16,6.4,6.0,4.8,83.9,1012.6,0.0,1.4
2014-11-17,8.0,4.9,5.3,91.1,1014.8,2.0,0.8
2014-11-18,8.0,5.4,3.6,81.5,1018.2,0.0,0.0
2014-11-19,8.0,4.1,1.5,81.4,1021.5,0.0,0.0
2014-11-20,8.0,1.4,2.1,88.0,1026.6,0.0,0.0
2014-11-21,7.8,2.0,3.4,93.6,1025.5,0.0,0.0
2014-11-22,7.9,1.8,4.6,95.3,1026.2,0.0,0.0
2014-11-23,6.0,4.5,2.9,92.5,1029.6,0.0,0.0
2014-11-24,5.1,8.5,2.4,85.1,1023.3,4.5,0.5
2014-11-25,5.6,1.8,3.6,95.6,1024.0,0.0,0.0
2014-11-26,6.9,1.9,3.7,97.0,1024.6,0.0,0.0
2014-11-27,8.0,3.5,2.0,93.8,1022.7,0.0,0.0
2014-11-28,7.8,4.9,-1.7,79.8,1026.7,0.0,0.0
2014-11-29,1.3,3.9,-3.8,74.3,1029.8,0.0,0.0
2014-11-30,1.5,3.4,-5.4,76.3,1027.7,0.0,0.0
2014-12-01,8.0,6.1,-3.8,79.0,1026.7,0.0,0.0
2014-12-02,3.0,5.0,-4.0,74.9,1022.9,0.0,0.0
2014-12-03,7.0,2.9,-3.4,81.3,1024.1,0.0,0.0
2014-12-04,8.0,2.0,-2.3,89.1,1025.8,0.0,0.0
2014-12-05,8.0,6.6,-1.3,92.5,1021.0,0.0,0.0
2014-12-06,7.9,3.3,1.0,92.4,1019.2,0.0,0.0
2014-12-07,7.4,3.8,1.1,89.6,1018.1,0.0,0.0
2014-12-08,6.5,4.5,1.7,89.6,1011.9,0.5,0.0
2014-12-09,4.6,2.9,1.0,91.3,1023.1,0.0,0.0
2014-12-10,6.0,7.0,0.1,86.5,1017.0,0.0,0.2
2014-12-11,7.5,5.5,1.8,88.1,1006.2,0.0,0.1
2014-12-12,7.3,6.6,3.5,87.6,998.3,0.9,0.1
2014-12-13,5.8,5.9,4.8,79.5,1001.2,0.0,0.0
2014-12-14,3.1,3.5,1.2,89.8,1014.3,0.0,0.0
2014-12-15,7.4,4.4,3.0,88.1,1011.1,0.0,0.0
2014-12-16,7.1,4.0,4.2,85.3,1007.9,0.0,0.0
2014-12-17,5.8,4.4,3.2,79.0,1003.7,0.0,0.0
2014-12-18,7.3,3.6,3.6,91.6,1003.6,0.0,0.5
2014-12-19,6.8,6.0,9.7,86.4,998.2,2.2,0.0
2014-12-20,5.8,6.9,4.7,76.8,999.7,0.1,0.0
2014-12-21,5.5,6.1,4.2,79.1,1008.8,0.0,0.7
2014-12-22,7.6,6.4,7.3,88.3,998.9,4.7,0.0
2014-12-23,7.3,5.8,7.4,80.1,1000.6,0.2,0.0
2014-12-24,6.1,6.1,6.3,83.4,1001.3,1.4,0.5
2014-12-25,6.5,4.3,2.0,82.1,1009.7,2.2,0.0
2014-12-26,2.0,2.5,-2.9,78.6,1022.6,0.0,0.0
2014-12-27,5.6,3.6,-6.0,90.3,1016.6,0.0,0.2
2014-12-28,4.8,4.1,-3.0,71.0,1017.2,1.0,2.0
2014-12-29,6.5,2.0,-4.8,90.8,1024.1,2.0,0.0
2014-12-30,4.1,3.5,-9.8,87.5,1028.5,0.1,0.2
2014-12-31,7.9,4.5,-0.3,90.6,1024.0,0.0,0.0
2015-01-01,7.0,4.4,3.6,86.5,1023.1,0.0,0.0
2015-01-02,6.9,8.9,4.8,78.0,1007.2,0.6,0.0
2015-01-03,4.6,8.6,3.7,80.8,1003.8,1.3,1.5
2015-01-04,3.9,7.8,3.1,71.5,1007.7,0.0,0.0
2015-01-05,3.1,6.4,2.4,71.1,1018.7,0.1,0.2
2015-01-06,3.4,4.8,-4.3,73.0,1029.2,0.0,0.0
2015-01-07,7.1,7.9,-5.1,70.8,1025.4,0.4,0.4
2015-01-08,7.9,4.9,1.1,90.9,1016.8,0.0,7.3
2015-01-09,7.1,7.4,3.7,87.4,999.2,1.5,1.4
2015-01-10,6.4,7.1,5.1,82.0,990.8,3.2,0.0
2015-01-11,5.9,12.1,4.0,71.0,990.5,1.6,3.6
2015-01-12,7.0,5.8,4.0,86.3,1002.9,0.0,0.0
2015-01-13,7.4,6.4,7.7,84.1,1002.4,0.0,0.0
2015-01-14,4.5,4.8,5.5,80.1,1003.4,0.2,0.0
2015-01-15,5.5,6.5,2.0,82.4,1009.1,0.0,0.0
2015-01-16,7.0,5.4,5.5,76.0,1005.4,0.0,0.0
2015-01-17,6.3,3.0,3.2,90.5,1008.4,2.7,0.0
2015-01-18,3.8,2.6,-0.2,91.5,1016.7,0.0,0.0
2015-01-19,7.3,3.8,0.4,91.3,1017.9,0.0,0.0
2015-01-20,7.9,5.0,-0.4,88.3,1016.0,0.9,0.2
2015-01-21,7.8,2.5,0.1,94.6,1015.1,0.5,0.2
2015-01-22,7.0,1.9,-0.9,91.5,1019.9,0.0,0.0
2015-01-23,7.1,2.9,0.9,86.0,1021.1,0.0,0.0
2015-01-24,6.1,2.4,-0.1,85.5,1020.1,0.0,0.0
2015-01-25,7.6,2.0,-0.8,85.0,1020.0,0.0,0.0
2015-01-26,7.4,3.6,0.7,80.6,1019.3,0.0,0.3
2015-01-27,8.0,5.5,-0.3,88.0,1007.7,0.4,0.0
2015-01-28,7.8,4.6,1.6,88.3,1004.8,0.0,0.2
2015-01-29,5.6,7.0,1.7,81.8,987.3,0.0,0.0
2015-01-30,6.9,6.4,0.1,86.1,978.6,0.3,3.7
2015-01-31,7.9,4.0,0.7,90.1,974.3,0.0,0.0
2015-02-01,4.9,6.1,0.1,78.9,983.4,0.0,0.0
2015-02-02,4.8,5.5,0.6,79.6,990.5,0.0,0.0
2015-02-03,5.3,4.1,-0.5,85.1,997.6,0.0,0.0
2015-02-04,5.4,1.8,-2.4,93.0,1008.6,1.0,0.0
